,vd,ad,X,ad_rank,Y,Z,GCI,F,vd_ad_ratio,log_X,log_vd_ad_ratio,log_ad,log_vd,log_Y
491,-97.17968645116218,-0.19914224734976638,-1.1193617212755052,75.10549090108867,69.8319719501165,57.923358808665284,106.51460460545792,-458.752143846003,-171244598.31468686,-0.06810731045335774,-0.3827655595415078,-0.021370499633962287,0.42146852363841886,4.255204339225211
492,-267.05458321515044,-0.37363797775163293,-1.0563986007831803,10.492042279550652,69.65684307744311,55.27869698211973,53.29096701986867,4137.229652051633,-75822141.16133313,-0.058729777481718023,18.150929456253856,-0.0036827858289147867,-0.06505643004856831,4.252304062630677
493,86.1124235741345,-0.18321161984975132,-0.4857318878845462,73.65532939037156,67.18109857991226,76.38647088716733,77.62465899530119,1865.5672059705062,-119460920.21575244,-0.056682053166821685,22.377011038247694,-0.015364189529498388,-0.5949312077699254,4.259049882747832
494,-2.70576113352805,-0.17120581034836202,-1.0828921389155175,23.526579410636863,98.45848467571997,81.55127353052512,73.72455768178446,1325.7894455840033,-224138283.44516158,-0.030069271252527542,1.9918302859955173,0.2977364781353058,-0.31361766721301454,4.2483667693400635
495,-300.6709664190478,-0.13469576577113973,-0.8234167758559181,77.61099892316973,71.35032849866873,82.01980810102125,0.9646431449288428,3688.3205243132097,-208495558.0584982,-0.033005680476248696,17.66737452628579,-0.02516749476503661,0.057188748364435264,4.270797862607332
496,17.096916808211205,-0.12663922966078803,-1.220112594660879,71.80312538064621,79.46578544778359,112.72476533531858,0.773596138583958,4359.059210563654,-71048321.8929785,-0.05654254153391215,12.910455909550844,-0.0369230969195786,-0.3155180044076321,4.242735589376459
497,-185.7091893397003,-0.3478146501447035,-0.47027542195896777,79.23717926183663,67.61700520022106,61.76743862909746,11.68333888657713,2996.5605874298935,-91590854.92130002,-0.020835720428243276,4.333328464247668,-0.04870655928816081,0.021094592678489343,4.256901828689779
498,-104.55018251759515,-0.025646003386103733,-0.7695297253539011,74.06040150526864,69.69171381970466,75.33905580571202,1.4638998523636033,2089.0659560343515,-251463448.5311076,-0.04448312462082327,1.904267402899482,-0.020229932116848905,-0.15487519149277967,4.242031487678478
499,96.40633628271547,-0.29232001727383616,-1.141094491040066,77.11139342967564,69.54853302478881,66.15016394753164,10.702897472305182,2791.265507551593,-376023475.00302064,-0.02807314571337964,4.237982865791638,-0.014770994366384559,-0.36065924084803,4.258798006670385
500,-123.23369293892554,-0.03395082729577361,-1.1878754651120915,80.84912575976473,70.3663383448264,5.125683709967883,87.1848920928389,444.46571971560826,-275134641.2375091,-0.05385583858480813,14.830730824895141,-0.17216772434888852,0.11577250226362013,4.2475576590689865
501,-84.44463425966806,-0.06329338549754521,-0.15199727520611445,79.09515621506156,67.56312559588648,7.645130525634261,63.491551518906206,3549.1425568435307,-265974643.02173412,-0.019730602178445373,16.175621395481965,-0.029473696788821287,0.502388126122689,4.742701077886745
502,-317.9976902813627,-0.3096577664994999,-0.46880227425169846,75.89838597359214,80.4278724528235,104.44231451980278,60.868903255627,2300.7047174893323,-22177733.86810308,-0.07099489795658918,19.155927281418634,-0.05706898060979704,-0.1687449837567125,4.271936654821622
503,134.20775963435273,-0.39623826856502625,-0.4456779211135045,1.59586662598932,70.61596093524481,10.601506305846577,-2.6736315991681714,-789.9998668333518,99793473.24779221,-0.019604630051223735,2.3161758511689228,0.035707652351398424,0.2648604177043969,4.263360538626909
504,99.89752335400807,-0.27919591853656517,-0.6811577587397293,72.59475353588515,69.1394723771632,52.97565274987076,-2.929753210647924,-1107.1383410238673,-214487965.2733537,-0.04880880202197726,15.221351521314162,-0.04783667042615067,1.2388763389116715,4.2646928415128675
505,235.86672068010756,0.01839061609009056,-0.8163862365949939,23.892743265594092,76.82763061496136,54.55981917022467,15.468461825584383,3306.335050429723,-205028213.65458903,0.0004843528658868123,3.6741323786071813,-0.0587234516374069,1.5389243806697606,4.492057808252455
506,-111.09621755968269,-0.3967675336662633,-0.8512271012376451,81.325293811586,68.04849808159773,11.069265750551939,-3.372967062423207,2709.4727045914888,235309548.50972602,-0.03927577845927755,13.577902358919195,-0.08442723120965484,-0.03872856304065447,4.253617948256018
507,-49.57966990123985,-0.12511589373053023,-0.466783865762876,52.68293207259793,84.37891624582046,111.72831044883263,-7.408024664480823,2942.4171650584644,-260144995.21307215,0.036739828202822455,13.952433483050934,-0.07168893496128446,0.8309199659748394,4.241705347918454
508,143.21906250881634,-0.08667780713302514,0.697337083598551,27.611331625862075,87.85446819589936,5.70221831043152,18.338217392845575,-877.8596076167313,-202823782.65864408,-0.001102560308196992,3.2244112564106664,-0.06611930423464919,-0.2836650060184057,4.235890026035533
509,-193.80335145273318,0.09890089082614217,-0.822356291309681,49.556720309988684,70.50316935038083,62.545564434121815,-4.607492193428943,1999.2480848098012,-238001549.0209412,0.02543522716077013,13.181164613206349,-0.04453669921687034,-0.21528682560179463,4.533994049956305
510,-284.39013371909243,-0.2173181046720637,-0.5764797924136615,60.87585289631833,66.51225501323172,52.60182778673437,48.721731910447204,4806.151720772889,171883106.28058106,0.008259179522960302,14.220864750928925,-0.44610368164592495,0.12485477242391205,4.682836848298237
511,-47.38087113383741,-0.35565021918225287,0.09652063473769934,77.62009927136997,68.69387955627265,66.10409967511687,74.1672834576959,1570.5436427830068,40541863.794760376,-0.04659946942664213,12.380463248427095,0.03185568000047945,1.28391618488771,4.241684929268938
512,-54.252882614376055,-0.40116017174118035,-1.302248026841627,88.60531278495333,69.18742601814566,8.521295041775266,-5.7111319715720406,-1011.8275733920843,-267411209.49313712,-0.07586097397547241,1.4591488578758947,-0.057139030652059886,0.20720076609826438,4.238155791718727
513,-57.559994685466265,-0.35114759996235256,-1.3073035334374312,73.12906544597028,82.49273157826056,76.11428491975794,-9.951695380685091,1689.410619962725,14463588.594184589,-0.05300212823662412,2.382868498532398,0.006628606624352051,0.06082621724578763,4.380478812361254
514,-227.6286098849869,-0.15609770829591588,-0.8964884393904378,0.764143751353874,69.28005188093461,-7.5547811889786605,1.4838587184523568,2589.9217310834993,-68069163.50015213,-0.046675016220092305,15.857508304637506,-0.03699436112366649,-0.13810169935517155,4.252395559304883
515,-174.4548128682096,-0.0013111508540928837,-0.12771695389610158,77.77665404461736,69.5067818077667,108.46446344568355,76.43106935190629,7524.905494018425,108534856.00960739,-0.06349714824437586,2.8860562897805124,-0.05639916931336658,0.14952649597697007,4.274800649149237
516,-115.97225200591004,-0.15401813139981071,-0.28969361758674894,80.4825046494278,69.41871698292215,71.4581798290989,0.6861211944401369,3046.0298263196673,1249290.9141650381,-0.029753495566181447,17.427067791397292,0.03244590010628836,-0.2820674888565349,4.254792117474567
517,217.22117799186597,-0.07733079777218155,-1.214308830404714,-3.7794109973938532,68.2754983007822,7.038941067046147,14.712219839375072,4234.245082914261,-353739768.03417,0.002530068920601567,0.26406453519773343,-0.22176924792640695,-0.21083141648792159,4.238691146830247
518,41.79328618464551,-0.43284536835210596,-0.5034901378396727,76.65219109086081,69.77280443301315,11.387520759493217,47.65489043988944,2462.861376380185,-69319826.48340285,-0.03119043652555578,16.140981466982787,-0.01212372618704341,-0.11965960066364065,4.2516275280557165
519,-41.73902013371738,-0.3185396039828823,0.10349381712924033,3.7538551784912286,67.37598196989723,129.8185329905253,5.730840370797253,-711.0796493357883,-140651586.33266604,0.020210320208617752,3.1238337326581656,-0.05497581153242645,-0.28252864106156017,4.272126369359857
520,-23.84058020170967,-0.33517254062473123,-0.8122208730418664,45.358138048074636,68.23328858215024,58.888938753801675,-4.995713392972121,4985.814898242718,-87951115.42767265,-0.05115986244922251,16.01802398692482,-0.04413564817387741,0.4713170424439862,4.256548142179608
521,-173.81648858946158,-0.20638409191262538,0.3138552549770402,79.82904169707385,67.92777987633649,-5.7940270385354244,69.95771510215505,1503.2610013461144,-130339284.18884,-0.04080171587188452,15.112906511533197,-0.08580605914248704,0.14564932840559927,4.267372639982252
522,-89.62433811309995,-0.33894585780796976,-1.1022011980754762,81.96048163964814,68.49164602479878,-1.0441981727790828,-5.2994445196389535,2816.636986283373,-213300991.32611346,-0.04937459708230788,19.226933241616482,-0.07934989417082194,1.3382853948297968,4.244199667658092
523,-74.29524792716299,-0.34947247370300905,-0.15760805903934383,80.00477883693574,67.86966300331461,-10.099031344804626,65.1769870207861,1769.689906740094,-101170324.80351484,-0.03729213333317475,19.170816209650894,-0.0506623395761268,-0.06935088482914846,4.280345019238419
524,299.63641352889687,-0.21741892356000125,-0.8476674183207268,46.04228852779653,67.24841824873478,-0.11416255537842401,82.65609781105545,3257.1407074405383,-230456420.23239923,-0.07579022440885153,19.866370104070114,-0.08490894677507678,0.24502174504863966,4.2461703169132115
525,-139.27365054110305,-0.07611759061874585,-0.8912735587544696,-20.109041878355846,67.28864553330568,127.14344134665366,55.56583131343013,664.0849144103959,-231413428.68001765,-0.023412786869294648,15.19283120831867,-0.01564263670377656,-0.19402948577472348,4.269624555318082
526,-267.58436615006826,-0.4245482463583263,-0.2674144754733988,-14.625699313426374,66.8242912297115,10.45738875302885,22.769413790607114,3391.959449748303,55020798.833641335,-0.06219744282164018,20.143858583232706,-0.1569898980055878,-0.24913470200826293,4.266673641780403
527,-28.056395028316828,-0.06854325660341237,-1.2785574166518645,73.88287345152881,70.79633930199851,61.81905308639834,74.78775921576259,3822.1452506552846,-80019630.6369164,0.012437840775823605,19.71948580654603,-0.2546370868714677,-0.18952807717225026,4.275812628045813
528,-106.1426140598721,-0.11673518742898067,0.007691117716120488,15.404169916104701,68.09565670949227,117.88975768195289,50.504986705041844,-824.0389220034423,28988603.506831627,0.011252640556303739,0.49618470701467815,0.1354601205037435,0.053466772454660805,4.261811031015539
529,-191.54560191723945,-0.1769008343109521,0.6199616787407551,38.11159989646497,69.27804427519654,73.08477904537801,62.30378089435833,2091.1061458143386,-221597150.18459108,-0.009654924321269508,3.763402053273418,-0.0457985222744261,-0.17245032938317906,4.2419545597050154
530,91.63969949629708,-0.16919481413835896,0.8137152584429463,61.39365902956575,87.69152589043738,111.76842739005156,-6.141469329134015,-699.1776755314653,-116890807.4558597,0.02362118932329253,2.2718436201523784,-0.09313644865880677,-0.2525262989667676,4.231767412296737
531,48.453086098033666,-0.18084562875477223,-0.5783409511908156,78.1463087011145,68.43838005348778,10.051540555665682,50.70032641004838,4479.325383570293,-1278564.4667159752,0.02574513699853296,4.47348792182553,0.0426767956195971,-0.24106924055979972,4.264537172052121
532,13.221407715226569,-0.2950313300902189,-0.5974399488446437,73.81310444431139,94.38862943515564,81.13188505014674,24.47157900481817,-370.51927249075675,-266118750.16836387,-0.02489161235621826,0.012784299539213007,-0.06254526661454426,0.006760837878314906,4.24887727406411
533,-137.06189176071447,-0.24591274255182932,-1.3393501650634436,73.51038681957245,69.24355007685097,94.7855771193536,-5.818404750612416,-776.0694397231126,-32468181.188377757,-0.06832462319516276,-0.6088565574051008,-0.07535568274951356,-0.07616505695275946,4.247069177750095
534,208.04384203616775,-0.1519359488804193,-1.0665919193532492,74.16912689474918,69.37010015042507,73.78702262852366,75.83430197841095,-543.6574036507789,-347535309.91927373,-0.04681642823003183,15.123009850848305,-0.05066890569509061,-0.20680542169511773,4.244580232075853
535,-165.44293033369885,-0.3943796246812883,-0.6568470916441707,72.2194943778929,67.33716097094766,21.97433125767804,4.135817410343455,3367.558649473297,130055664.48629996,-0.02513894724345269,3.6846235421920586,-0.010866656559364576,0.17819492804715453,4.268702812135252
536,-257.6344223960612,-0.08455929064447587,0.11883588426010247,80.19483515997031,68.9889323292664,114.56727204277648,62.0215310320751,3683.2125636253304,-181347563.0934087,-0.031810746269656506,2.8801161196734,0.04751914337546003,0.2539788303527792,4.272077383494217
537,-187.23285212183723,-0.3090818386021566,-0.9134106425750448,77.10339698876055,67.01962216863197,54.13168175847344,2.424340892506578,2867.37976441315,-217501095.54288557,-0.06486201645197662,11.134622823499942,-0.07451445251396535,0.7051866976707037,4.258884215053004
538,-179.20722163528868,-0.3034588013691801,-0.5999965040847082,27.22367409197495,60.7721696620896,77.62809917244226,76.37095778928835,-763.219665791727,261724862.69695073,-0.04861004109834181,2.2296157064302204,-0.06160141511659058,0.046729068272210794,4.275872901150588
539,-44.429976629340345,-0.32006391063554085,-0.2306829584695953,34.58974150859697,71.04976124296863,1.2990981806810469,10.565018264713126,-1105.7235422905092,-254592286.03793344,0.032300830611493206,-0.8060574408699412,-0.2645699020991996,0.15115302466441266,4.244293776779869
540,-12.135099766133797,-0.31845261363160104,-1.070353462880245,80.30462733032589,68.32234128393173,54.59878094597054,3.8104983951310967,3095.5837155652785,-252194495.91901058,0.03480506741708285,0.18589982276431272,-0.024940145985747807,0.026229497248961064,4.234553311237813
541,105.59205096091351,-0.32883774247917663,-0.49929285995612177,75.87368984713163,68.84203402199292,96.19786935198229,2.955987874028942,-1019.1349842018169,94793027.7084877,-0.05997710001898515,12.859924037114611,-0.0061419104053005,0.40132186661107794,4.231810194895483
542,-69.19070885552783,-0.3704370121200507,-1.3976867945101143,77.53649370115191,66.75084561681001,-1.8458704943304483,-9.50812345955076,-1265.393438574584,100288548.47621389,-0.03577658537435926,12.198646132318022,-0.0486840117171123,-0.509142378677743,4.244626446355899
543,129.60764337057228,-0.3076308640662986,-0.9047439751485434,81.35361124393506,67.64929104051645,28.616366112115628,0.011244468911698391,3071.806105768199,21612530.57933594,-0.06219366929361214,17.03324510913639,-0.074524300467805,0.36840866148149276,4.253093834488365
544,148.1400733050663,0.09259039054348703,-0.8435352535757179,25.498728612569728,68.87118262922819,126.78447416223182,10.705158910352122,2292.120770666288,-241611051.04152575,-0.023314522674786807,22.24719390814268,0.037065425104333236,-0.17676907080493223,4.267452455582868
545,21.98346994350451,-0.2760462819806998,-0.5934711103788605,80.71793876373818,67.7335882988094,119.67447925502066,49.08276503663196,4302.744787359097,-137830076.41615275,-0.02115235373459574,17.490554575549478,-0.07721225776746063,-0.21023403879948122,4.229667685174864
546,-43.744261848214215,-0.16949728783238918,-0.6984691586659396,79.3090399134133,67.63449076717521,5.154311456614831,-3.975141705352847,-819.4324457790995,-24314529.017817322,-0.017644576281804148,17.531845153913533,-0.08107345435307807,-0.20966138818917435,4.427961155602026
547,290.41544498055805,-0.3518554779853276,-0.7839797536024115,45.74016793730114,60.8577237670774,5.614024848567758,56.91529777169993,-334.58995747987825,-357945957.94579977,-0.01863782276632644,13.76490178992682,-0.020198713180511453,0.2749369879507507,4.616905978930367
548,-224.27627774317244,-0.3298348957775752,-0.32842242330188876,60.74247050844671,72.18475692759593,34.70629862124302,67.03764727022724,2173.0845180867136,-148274393.35189137,-0.06853033764735782,2.2397923649693645,-0.02475639658857612,-0.11165953957149422,4.2588492200674715
549,70.42705324466748,-0.1274082461647928,0.08018339381109513,75.07378032323551,67.26480401611076,99.0334760461389,-8.809824197010727,5250.692608982562,20890109.53216871,0.034563801212369696,9.656030746540909,-0.08991044626894401,0.2579188796961481,4.503197622465682
550,-177.79162592967063,0.05187265924718271,-0.04886249767393803,22.483404220247365,69.74213660421553,88.91332626715204,25.032757206621337,3419.3906344356046,-147810813.5702331,-0.03658242419056855,20.30268004370426,-0.07031436522803472,-0.015121135483709025,4.277317827326764
551,32.82184481899296,0.18981441669002724,-0.7666002763583629,32.767687104038075,69.34992581403623,41.232846227389714,55.933987948712954,3316.1066078451922,52008142.77409836,-0.05448335505956557,20.44518660859891,0.09529506658502264,0.02992253370159911,4.2671613953612715
552,-169.22103595424232,-0.10782718301632191,-0.3320099201012039,78.294811735033,77.57235821793422,69.54648048783736,78.99877927621498,3087.541663596916,-193823962.039123,-0.025578043241508655,3.702180657917914,-0.07190806379834133,0.12441903500125621,4.254815545186688
553,66.81686460051188,-0.31063424511378424,-0.23147407322228178,70.3294872039063,68.07297759207474,83.52503685021874,17.40879357957708,3195.546890280206,-21094345.165315304,-0.029850115308359612,1.4429990372987875,0.8498191923507542,-0.004457947037108272,4.728046458994148
554,-159.71757535155822,-0.28435634693982287,-0.43878926723489614,75.74338205234234,68.52375001293179,83.14500756237584,-1.5097161454564194,2821.542982239524,70339131.65664129,0.037307384787420135,3.7741365999547347,-0.026030777353802152,-0.20607895730743764,4.256277200882091
555,229.54268226198928,-0.2908406022746579,-0.43236579189385266,75.77978611572289,68.5115873513021,-0.6409505328822441,6.270318775376644,4976.669442156539,-194175233.0884078,-0.011332912315799804,3.5556813411034525,-0.04016267048039195,0.6572386743007611,4.243150485185305
556,-295.1895429240245,-0.1341400697722542,-0.030484048779424046,74.7048186240791,68.76982587245607,76.43240396315379,16.792042894476893,3178.2451359753295,-267331858.35499287,-0.04394642329823261,16.042660567721477,-0.05009952956422649,-0.38415136600461774,4.258577911402203
557,254.50845605576671,-0.11194073840102331,-1.3751123954373592,74.54722400842806,70.61989974355552,68.84459978228755,68.28287918098945,1950.852919008079,-122549094.21602929,-0.05246429431110441,22.02819134436646,0.032218624865165135,-0.036849362837308,4.26377590326698
558,116.64330928224348,-0.13045541190161755,-1.3941057695022627,73.99304321861229,69.33882508972246,51.14450039900162,46.533414847934544,-369.34783228516915,-188090763.2732054,-0.012421734424175046,16.58218213969353,-0.12736089071126241,-0.13342283540078134,4.274871862513228
559,-331.2920353738117,-0.13848737340803446,0.2697797367517295,69.48421937359302,66.99610583256232,110.38977163330227,56.85531735049207,-901.76461227776,-34986232.93636305,-0.07125065385550522,-0.9804097896666579,-0.06350644736776069,0.4744346306022553,4.242310891262999
560,-10.129716430148171,-0.28090902218106084,-1.1905521190166442,79.80841576609293,67.38018345355361,50.17226441807434,-35.47195314128387,4950.84703750067,147773216.64443934,-0.06039955002110792,0.42568314799512547,-0.056537486016316335,1.308118064708282,4.260704386978268
561,190.86058403552434,0.09757093301624431,-0.6727673528236424,79.5140828322872,68.984769014736,3.921163649544265,99.71986469436692,3051.114121556957,77759306.11310557,-0.028231759130304103,1.5509014457643129,-0.047910114262461535,-0.6217473518422001,4.597473716308042
562,292.9460826573431,-0.15303656075047678,-0.7840683331603824,73.48774701343275,67.85857257073796,9.828919075954209,76.06843209259748,-1190.1839045841855,-301996134.334299,-0.042857991883415825,2.4619347425188813,-0.055345715670521295,-0.4015510894493747,4.236140582504692
563,-52.948113957546894,-0.18689121974577355,-0.917853947340188,80.65348095871245,82.93817946428918,55.167555093003095,87.96554717146101,4150.431576739716,-85533612.66296083,-0.028074594138279285,15.957556112183747,0.03894624650336481,-0.02332865266467951,4.536898123139675
564,61.451873730415365,-0.3637287753639058,-1.2366467867756015,-0.9247607575853678,68.27757033904999,42.49018610311856,58.192145436590955,2007.640179854681,-212242567.80336684,-0.03225062637743258,4.212371121701933,-0.03012469263178942,-0.0662322600230232,4.256338070511377
565,-0.2103217486832305,-0.08969860157796286,0.44686210515122726,79.44747346903027,67.88034554319056,56.402843669241896,64.71892989909685,2194.5781998846933,-238161067.99221054,0.0381082330719733,21.517702763802877,-0.06232213560889251,-0.03960906568399847,4.257103049419248
566,-244.62221365747405,-0.09189539746151298,-0.31361296361220864,79.71752711901175,67.94248119792996,8.283870278948829,54.86129391150559,3387.4920477336855,-92686319.51318038,-0.05794338077492302,16.377038960879275,-0.1845615849566877,0.24128082506534615,4.239873566005988
567,-116.76736115332213,-0.27356065360738263,-1.1736209244881717,78.42674974447776,106.5318383167848,123.09970190290329,24.783927507605625,-1120.0209790373285,-169128515.27417573,-0.0612041827241019,11.448674580295844,-0.1269950060834659,-0.31271968454919774,4.256575259167797
568,120.8929946993334,-0.11425298212939247,-0.45798682385032596,75.07780349329235,68.77872383455667,-0.9955281215436277,74.88898818513928,5090.077678121558,-205248207.57194403,-0.04851094378725635,18.004494718443667,-0.06008917482627098,-0.10241869458893194,4.244194389569276
569,150.0471153379379,-0.2255021971119175,-0.7658393715330045,73.65647355954644,67.59662680535858,61.67248523069735,2.9290926643508417,3044.719679762116,-248974241.26432273,0.006215830091072654,1.2814594564013229,-0.403421149289675,-0.32072719921262305,4.27103047170401
570,-124.52143408186944,-0.0822425339084541,0.4261488648556263,70.51114924668265,78.66044481238144,114.36072937511467,95.15684889007323,4286.931602374494,-7466182.364037326,0.018142315222523114,4.099551969049825,-0.03057271990937553,0.7107769371998827,4.2411376160658145
571,225.07605907225076,-0.27092440998999123,-1.2509654524782978,17.987855933360805,68.28017811416585,5.600993306788145,6.19594546296765,-855.709627098749,-287566899.1367557,-0.014614740929452367,16.5647645990877,-0.0383536532183827,-0.3022105829382359,4.270589580253302
572,222.4750058738281,-0.15103852453603464,-1.0023089486262617,77.32386418824186,68.23782062884948,48.579534609632766,80.94982188049954,5160.401653990377,59034149.936031036,-0.026807176066831112,1.397625532267974,-0.057122220365940196,-0.26258488811155334,4.255262181569284
573,2.5453631777453767,-0.15438579676664918,-0.6449415643065863,-20.65137011554082,69.83372900457651,92.94755188655864,2.634062516177602,1282.4667810295705,-16595345.404595971,-0.024297123780817314,3.1112237840059467,-0.33775055768272344,1.0441266144649015,4.270332790194832
574,-268.8876263733656,-0.14572233776300045,-0.05545926017171748,77.10612754025242,97.11806206308808,54.2070568535572,49.4694941310924,-984.3361936143418,-184814459.63232836,-0.052673934757106404,20.03318638506972,-0.19149888801801832,0.32015852923671995,4.247501606330674
575,-86.6601608303632,-0.1547763507458843,-0.2460054681924754,24.795967811513638,67.87998533239121,74.44965725972999,80.94094619936769,2023.9091380003533,-258267571.52197948,0.006651292264677018,2.071571512436128,-0.07507602953453087,0.7665260024890802,4.263788321319237
576,-250.79277390401546,0.06527224410559901,-1.3470994189977423,73.22364227954128,69.15521525324,65.88631165604565,44.835755746715606,4392.273151626329,-233779394.0396848,-0.01777246376037335,19.318542304518907,-0.06243489704593656,-0.21179671043845116,4.3862700405714055
577,-3.0799222250894793,-0.19802073940276643,-0.016521461290068408,74.72213303640085,67.50837091063754,-3.3175363823346,-5.882747213929342,3078.104534433659,244733497.27432802,-0.007833513674340303,2.904217671649696,0.044149344863169335,0.49493872273904516,4.247356072138012
578,-84.57603924013104,-0.09770328919096222,-0.4602581756390987,72.73452098793817,74.0592881393699,14.535533316755643,6.537150555358041,-1056.1880043390681,-139840239.38664103,-0.03938524344332893,2.7652453827311354,-0.009641150762130749,-0.1879967306685282,4.259256752193827
579,68.92974523353823,-0.10258598029119126,-0.17783554445276478,80.31785622036358,68.8105340832934,115.59926191432376,21.726425760879042,2992.7446173235294,-183162167.13347054,0.007022996856990227,16.111197491868865,-0.024220894302795525,-0.20604216787628693,4.2362236321077695
580,-175.30560890242472,-0.12663241757376523,-1.021986356466773,74.35958606935678,68.38558278110415,1.5087841182258521,-9.875872693616387,3319.4477493452086,-180426871.22744095,-0.07322684993926697,2.7304214532283444,-0.08903250224611081,-0.20492306671291566,4.266207750662628
581,45.7623403878824,-0.19409408214064455,0.7531932384070954,38.08866782274361,87.41720297897781,45.831125405176174,14.634526539963472,3041.5058145358016,-71310052.8756074,-0.037058027574864004,3.2517031551427964,-0.07902790151568719,-0.12719743358994087,4.238725299202444
582,-103.16553275404011,-0.2459264859373978,-0.5009316558830657,71.39157430607324,70.48437116205513,9.62766546140974,53.728402917273726,-367.71300852231445,-261546338.4202989,-0.02073606770610607,2.368375305565059,0.0023268082519577074,-0.05756616948366955,4.256561165657969
583,165.5431937267781,-0.47513814251233705,-1.073750807577703,75.48125456639417,55.49622520666566,3.407116683551262,60.23650582844446,-702.747536446936,34866656.95873651,-0.05039066714941245,2.6758291373557093,-0.05477990066334603,0.4235528688038491,4.222580685414997
584,-342.14872553067653,-0.09150922876329878,-0.8910490715757636,76.27765535513596,86.66611256799666,-6.120577348717113,94.31159751758865,4105.099713379443,27629927.672669496,-0.07988187772979062,16.66547660212814,-0.06997862101380538,0.2536484709600948,4.559099878286534
585,-244.99606803970656,-0.2982699665630372,-0.5298748411888475,77.76173827719255,68.46395539791946,49.582970220256804,-10.228951085898512,2665.436284420962,-165910499.9444355,-0.049933030223599684,4.013768622027261,0.014451675251212104,-0.05069506779107806,4.541445800090256
586,-45.16101687392658,-0.3441627924730816,-0.9089109195972955,88.64769988356124,71.1113292470329,7.84558758355258,3.325279406842194,5551.64130683758,-278162392.98169905,-0.043688396748252076,16.52088035744591,-0.049857883475580164,-0.08966939905761626,4.233481494246531
587,200.94994920496467,-0.40169468214942494,-0.49530593999663125,75.86232577635849,69.32903567080697,58.975055700788786,11.809657854918182,5293.420927271635,124303009.93833737,-0.038342630717677954,0.6720862504885496,-0.10735192404843927,1.1612275535529664,4.257661306119787
588,-280.47705952620515,-0.4134172621026235,-1.0233104553584271,71.832119148756,68.23337176582369,122.97321816166507,65.57337108213743,3050.6467121475825,-221901645.68746987,-0.06463702596916217,22.464309995698272,-0.04815579620799059,-0.3545115715472803,4.2762877934606935
589,-164.2173840789965,-0.2286753013075764,-0.5287680166396117,75.77977682675048,90.00631621760716,91.18804762225098,20.253128425903036,3284.079498796125,15791501.701878667,-0.04278665967971125,3.492888231796272,-0.03308312395529773,0.19598409428049646,4.25697320941019
590,-39.39016187160709,-0.36485304220614995,-1.076376082374453,76.1800626244523,69.72708356958731,36.831366084966874,63.17629671848745,-879.0280078947269,-206501900.2301239,-0.06592293868411282,10.359035867794015,0.006191347926401298,0.4011418911471623,4.261725132854576
591,-159.76630631779537,-0.34202018674179796,-0.7117428029577278,2.422006118658736,66.97815572114348,56.43601384214368,-25.724434476855627,5502.834852850916,30438903.95572593,-0.06346305036196379,20.748086804827025,-0.06119879965100715,0.15571525135424163,4.245033383696371
592,30.713889649605953,-0.3505933004413067,0.4061711115479181,43.38681927140554,67.84641481892784,93.42179735235854,68.61330216287347,-365.0873737649806,-302707317.59266657,-0.012619281066785601,19.577839072909335,-0.04448678793564771,-0.13097080569865197,4.235277585507229
593,-57.68564917477959,-0.23595743936517533,-1.0391474725026613,7.254973781066319,109.88187246608061,10.721503874775916,56.04297865968593,-271.4942063027806,-245084349.41529566,-0.0021420471450548997,20.27983493904543,-0.09996177662623433,0.036314573385553814,4.236865203149417
594,-43.910360799908744,-0.27205933774842606,-0.5330103006454779,44.1117553968883,68.56066845680749,60.41263086802728,64.08963869345294,3513.810012967653,-41777423.82566238,0.0023489331090732583,2.4839605071082067,0.05014330262629889,-0.300815748579749,4.269419676072304
595,9.906104240756896,0.20477307858341054,-0.46203278038080103,53.87403147493157,67.83481319860083,68.23082493315779,55.83452481367192,3287.5557054362375,-178475879.1255688,-0.031071611231720572,20.530791666267906,-0.16112340266643913,0.5507567482478866,4.242454452749147
596,-169.74875055671916,-0.2703185429701827,-0.9454526303201597,76.52375106168202,67.22065265268779,127.7373177157543,75.8173832116112,167.4262525694771,-129234493.46717776,-0.07312314053836945,14.37079983924784,-0.059790346237852135,-0.2728018975923395,4.263608812751019
597,-54.21484901082735,-0.35187645921335786,-0.463457463756576,78.03180887954865,69.78567551486002,107.1007853423184,-3.4559631389977277,2067.06866272128,-320884287.02256155,-0.04759338839415355,20.21256393125572,-0.061868516075525654,-0.30655216978770056,4.243863565234515
598,-145.49681493692398,-0.03983419269188116,-0.26306503638597156,78.31217712059077,69.22218420043365,104.63582532867163,-2.750050401706126,3729.8320710797334,-154498939.52881783,0.032748900309679335,17.232723062673536,0.013069417527020483,-0.20791574866319323,4.25303287425628
599,-3.266786015888072,-0.32541405566238374,-0.9184162521526948,75.13593539200427,101.56208858623013,15.711456526959468,73.1359256504141,-595.3298463789857,-191045381.2991057,0.031192325443320932,13.156998151993205,-0.044966067837859114,-0.040072554391070714,4.242673596359914
600,-53.638759142596854,-0.3326379674061552,-1.009008586671743,78.67979238319838,95.17205900482867,78.578227065804,58.778262145218086,2853.8587695612196,-343261176.25423294,-0.07356497003003303,1.4049541353338606,-0.07945830981873517,0.6995606607153687,4.247236006443644
